total_events_h12,event_type_diversity_h12,unique_repos_h12,last_active_minute_h12,first_active_minute_h12,activity_duration_h12,push_count_h12,pr_count_h12,minutes_since_last_action_h12,is_active_next_hour,total_events_h12_capped,unique_repos_h12_capped,events_per_repo,diversity_score,log_total_events,is_bot_suspect
24,4,11,58,21,9.640550678841139,8.0,8.0,2,1,24,6,3.4285714285714284,0.16666666666666666,3.2188758248682006,0
2,2,1,41,32,6.363961030678928,0.0,0.0,19,1,2,1,1.0,1.0,1.0986122886681098,0
51,1,2,59,2,17.88696534943154,51.0,0.0,1,1,45,2,15.0,0.022222222222222223,3.828641396489095,0
2,2,1,26,14,8.48528137423857,0.0,0.0,34,0,2,1,1.0,1.0,1.0986122886681098,0
1,1,1,55,55,0.0,1.0,0.0,5,0,1,1,0.5,1.0,0.6931471805599453,0
1,1,1,53,53,0.0,1.0,0.0,7,0,1,1,0.5,1.0,0.6931471805599453,0
6,1,1,44,15,10.726913193769523,6.0,0.0,16,0,6,1,3.0,0.16666666666666666,1.9459101490553132,0
3,2,1,28,10,9.018499505645789,1.0,0.0,32,0,3,1,1.5,0.6666666666666666,1.3862943611198906,0
3,2,1,58,35,11.676186592091328,0.0,0.0,2,1,3,1,1.5,0.6666666666666666,1.3862943611198906,0
3,1,1,45,41,2.081665999466132,3.0,0.0,15,0,3,1,1.5,0.3333333333333333,1.3862943611198906,0
2,2,1,50,48,1.4142135623730951,0.0,1.0,10,0,2,1,1.0,1.0,1.0986122886681098,0
1,1,1,7,7,0.0,0.0,1.0,53,1,1,1,0.5,1.0,0.6931471805599453,0
4,1,1,47,41,2.8722813232690143,4.0,0.0,13,0,4,1,2.0,0.25,1.6094379124341003,0
3,3,1,44,44,0.0,1.0,1.0,16,0,3,1,1.5,1.0,1.3862943611198906,0
4,3,2,45,14,14.032699906527847,2.0,1.0,15,0,4,2,1.3333333333333333,0.75,1.6094379124341003,0
1,1,1,0,0,0.0,0.0,0.0,60,1,1,1,0.5,1.0,0.6931471805599453,0
9,4,3,56,27,9.439868172337532,3.0,2.0,4,0,9,3,2.25,0.4444444444444444,2.302585092994046,0
5,2,1,54,23,12.19426094521517,3.0,0.0,6,1,5,1,2.5,0.4,1.791759469228055,0
1,1,1,31,31,0.0,0.0,1.0,29,0,1,1,0.5,1.0,0.6931471805599453,0
1,1,1,54,54,0.0,1.0,0.0,6,0,1,1,0.5,1.0,0.6931471805599453,0
1,1,1,42,42,0.0,1.0,0.0,18,0,1,1,0.5,1.0,0.6931471805599453,0
2,1,2,9,6,2.1213203435596424,0.0,0.0,51,0,2,2,0.6666666666666666,0.5,1.0986122886681098,0
2,1,1,59,57,1.4142135623730951,2.0,0.0,1,0,2,1,1.0,0.5,1.0986122886681098,0
1,1,1,39,39,0.0,1.0,0.0,21,0,1,1,0.5,1.0,0.6931471805599453,0
1,1,1,39,39,0.0,0.0,0.0,21,0,1,1,0.5,1.0,0.6931471805599453,0
1,1,1,42,42,0.0,1.0,0.0,18,1,1,1,0.5,1.0,0.6931471805599453,0
8,3,3,38,10,8.366600265340756,5.0,0.0,22,1,8,3,2.0,0.375,2.1972245773362196,0
5,1,1,35,21,5.272570530585627,5.0,0.0,25,0,5,1,2.5,0.2,1.791759469228055,0
1,1,1,1,1,0.0,1.0,0.0,59,0,1,1,0.5,1.0,0.6931471805599453,0
1,1,1,45,45,0.0,1.0,0.0,15,0,1,1,0.5,1.0,0.6931471805599453,0
1,1,1,9,9,0.0,1.0,0.0,51,1,1,1,0.5,1.0,0.6931471805599453,0
3,1,1,52,14,19.008769905844336,3.0,0.0,8,0,3,1,1.5,0.3333333333333333,1.3862943611198906,0
1,1,1,57,57,0.0,0.0,0.0,3,1,1,1,0.5,1.0,0.6931471805599453,0
4,2,1,55,23,14.0089257261219,3.0,0.0,5,0,4,1,2.0,0.5,1.6094379124341003,0
4,4,1,10,6,1.892969448600091,1.0,1.0,50,0,4,1,2.0,1.0,1.6094379124341003,0
1,1,1,27,27,0.0,1.0,0.0,33,0,1,1,0.5,1.0,0.6931471805599453,0
3,2,1,45,38,3.7859388972001833,1.0,0.0,15,0,3,1,1.5,0.6666666666666666,1.3862943611198906,0
1,1,1,54,54,0.0,1.0,0.0,6,0,1,1,0.5,1.0,0.6931471805599453,0
2,1,1,42,41,0.7071067811865476,2.0,0.0,18,0,2,1,1.0,0.5,1.0986122886681098,0
1,1,1,37,37,0.0,1.0,0.0,23,0,1,1,0.5,1.0,0.6931471805599453,0
1,1,1,10,10,0.0,1.0,0.0,50,0,1,1,0.5,1.0,0.6931471805599453,0
2,1,1,5,5,0.0,2.0,0.0,55,0,2,1,1.0,0.5,1.0986122886681098,0
1,1,1,27,27,0.0,1.0,0.0,33,0,1,1,0.5,1.0,0.6931471805599453,0
1,1,1,33,33,0.0,0.0,0.0,27,0,1,1,0.5,1.0,0.6931471805599453,0
6,2,1,11,4,2.422120283277993,0.0,0.0,49,1,6,1,3.0,0.3333333333333333,1.9459101490553132,0
4,1,1,42,2,18.136059844041835,4.0,0.0,18,0,4,1,2.0,0.25,1.6094379124341003,0
2,2,2,40,20,14.142135623730951,0.0,0.0,20,0,2,2,0.6666666666666666,1.0,1.0986122886681098,0
4,2,4,57,45,5.123475382979799,1.0,0.0,3,0,4,4,0.8,0.5,1.6094379124341003,0
3,3,2,50,20,17.320508075688775,0.0,0.0,10,0,3,2,1.0,1.0,1.3862943611198906,0
6,2,1,39,14,9.826834010334492,5.0,0.0,21,0,6,1,3.0,0.3333333333333333,1.9459101490553132,0
1,1,1,57,57,0.0,0.0,0.0,3,1,1,1,0.5,1.0,0.6931471805599453,0
2,2,1,58,58,0.0,1.0,1.0,2,0,2,1,1.0,1.0,1.0986122886681098,0
6,1,1,37,15,8.01040989379861,6.0,0.0,23,0,6,1,3.0,0.16666666666666666,1.9459101490553132,0
6,1,1,53,29,9.458682078739443,6.0,0.0,7,0,6,1,3.0,0.16666666666666666,1.9459101490553132,0
12,3,1,54,2,19.359439010154162,9.0,2.0,6,1,12,1,6.0,0.25,2.5649493574615367,0
2,2,1,55,54,0.7071067811865476,1.0,1.0,5,0,2,1,1.0,1.0,1.0986122886681098,0
3,1,1,51,18,18.0092568789868,3.0,0.0,9,1,3,1,1.5,0.3333333333333333,1.3862943611198906,0
2,2,2,41,33,5.656854249492381,1.0,1.0,19,0,2,2,0.6666666666666666,1.0,1.0986122886681098,0
9,1,1,18,12,2.4037008503093267,0.0,0.0,42,1,9,1,4.5,0.1111111111111111,2.302585092994046,0
1,1,1,53,53,0.0,1.0,0.0,7,0,1,1,0.5,1.0,0.6931471805599453,0
1,1,1,10,10,0.0,1.0,0.0,50,0,1,1,0.5,1.0,0.6931471805599453,0
17,1,9,57,5,16.431900466506498,0.0,0.0,3,1,17,6,2.4285714285714284,0.058823529411764705,2.8903717578961645,0
1,1,1,29,29,0.0,0.0,0.0,31,0,1,1,0.5,1.0,0.6931471805599453,0
33,3,2,54,32,4.382299106011072,2.0,0.0,6,0,33,2,11.0,0.09090909090909091,3.5263605246161616,0
1,1,1,58,58,0.0,1.0,0.0,2,1,1,1,0.5,1.0,0.6931471805599453,0
3,1,1,58,1,29.13760456866693,3.0,0.0,2,0,3,1,1.5,0.3333333333333333,1.3862943611198906,0
1,1,1,56,56,0.0,1.0,0.0,4,0,1,1,0.5,1.0,0.6931471805599453,0
1,1,1,28,28,0.0,1.0,0.0,32,0,1,1,0.5,1.0,0.6931471805599453,0
2,2,1,12,12,0.0,1.0,1.0,48,0,2,1,1.0,1.0,1.0986122886681098,0
17,3,1,42,1,10.530418124763752,15.0,0.0,18,1,17,1,8.5,0.17647058823529413,2.8903717578961645,0
3,1,1,54,16,19.008769905844336,3.0,0.0,6,0,3,1,1.5,0.3333333333333333,1.3862943611198906,0
7,1,1,40,0,21.38089935299395,7.0,0.0,20,1,7,1,3.5,0.14285714285714285,2.0794415416798357,0
1,1,1,32,32,0.0,0.0,0.0,28,0,1,1,0.5,1.0,0.6931471805599453,0
3,3,1,22,22,0.0,1.0,1.0,38,0,3,1,1.5,1.0,1.3862943611198906,0
1,1,1,22,22,0.0,0.0,0.0,38,0,1,1,0.5,1.0,0.6931471805599453,0
9,4,1,23,18,1.394433377556794,2.0,2.0,37,1,9,1,4.5,0.4444444444444444,2.302585092994046,0
1,1,1,24,24,0.0,1.0,0.0,36,0,1,1,0.5,1.0,0.6931471805599453,0
6,2,1,52,4,19.37696226622395,0.0,0.0,8,1,6,1,3.0,0.3333333333333333,1.9459101490553132,0
4,2,2,42,7,15.673757260678329,3.0,0.0,18,1,4,2,1.3333333333333333,0.5,1.6094379124341003,0
4,3,1,50,40,4.349329450233297,2.0,1.0,10,1,4,1,2.0,0.75,1.6094379124341003,0
3,1,1,44,14,15.0,3.0,0.0,16,0,3,1,1.5,0.3333333333333333,1.3862943611198906,0
2,1,1,30,0,21.213203435596427,2.0,0.0,30,0,2,1,1.0,0.5,1.0986122886681098,0
1,1,1,23,23,0.0,1.0,0.0,37,0,1,1,0.5,1.0,0.6931471805599453,0
2,2,1,30,29,0.7071067811865476,0.0,0.0,30,0,2,1,1.0,1.0,1.0986122886681098,0
2,2,2,42,30,8.48528137423857,1.0,0.0,18,0,2,2,0.6666666666666666,1.0,1.0986122886681098,0
2,1,1,36,9,19.091883092036785,2.0,0.0,24,0,2,1,1.0,0.5,1.0986122886681098,0
3,3,1,31,26,2.6457513110645907,1.0,1.0,29,1,3,1,1.5,1.0,1.3862943611198906,0
14,3,3,47,13,8.789666760363659,9.0,4.0,13,1,14,3,3.5,0.21428571428571427,2.70805020110221,0
30,1,2,58,0,16.905586371809544,30.0,0.0,2,1,30,2,10.0,0.03333333333333333,3.4339872044851463,0
1,1,1,58,58,0.0,1.0,0.0,2,1,1,1,0.5,1.0,0.6931471805599453,0
5,4,1,31,7,13.145341380123988,2.0,1.0,29,0,5,1,2.5,0.8,1.791759469228055,0
3,1,1,52,15,18.502252115170556,3.0,0.0,8,0,3,1,1.5,0.3333333333333333,1.3862943611198906,0
2,2,1,6,0,4.242640687119285,1.0,1.0,54,0,2,1,1.0,1.0,1.0986122886681098,0
2,1,1,58,52,4.242640687119285,2.0,0.0,2,1,2,1,1.0,0.5,1.0986122886681098,0
4,1,2,8,5,1.7320508075688772,0.0,0.0,52,0,4,2,1.3333333333333333,0.25,1.6094379124341003,0
3,2,1,23,20,1.5275252316519472,2.0,0.0,37,0,3,1,1.5,0.6666666666666666,1.3862943611198906,0
1,1,1,45,45,0.0,1.0,0.0,15,0,1,1,0.5,1.0,0.6931471805599453,0
2,1,2,45,45,0.0,0.0,0.0,15,0,2,2,0.6666666666666666,0.5,1.0986122886681098,0
2,1,2,4,3,0.7071067811865476,0.0,0.0,56,0,2,2,0.6666666666666666,0.5,1.0986122886681098,0
2,1,2,46,43,2.1213203435596424,0.0,0.0,14,0,2,2,0.6666666666666666,0.5,1.0986122886681098,0
2,1,2,28,28,0.0,0.0,0.0,32,0,2,2,0.6666666666666666,0.5,1.0986122886681098,0
2,1,2,5,5,0.0,0.0,0.0,55,0,2,2,0.6666666666666666,0.5,1.0986122886681098,0
2,1,2,28,25,2.1213203435596424,0.0,0.0,32,0,2,2,0.6666666666666666,0.5,1.0986122886681098,0
14,6,2,59,1,22.966291591167902,5.0,2.0,1,1,14,2,4.666666666666667,0.42857142857142855,2.70805020110221,0
3,3,2,23,23,0.0,1.0,0.0,37,0,3,2,1.0,1.0,1.3862943611198906,0
3,3,1,58,25,18.77054430040145,1.0,1.0,2,0,3,1,1.5,1.0,1.3862943611198906,0
8,5,1,45,8,10.700467279516348,3.0,1.0,15,1,8,1,4.0,0.625,2.1972245773362196,0
1,1,1,59,59,0.0,0.0,0.0,1,1,1,1,0.5,1.0,0.6931471805599453,0
2,2,1,50,50,0.0,0.0,0.0,10,0,2,1,1.0,1.0,1.0986122886681098,0
2,1,1,45,26,13.435028842544403,2.0,0.0,15,0,2,1,1.0,0.5,1.0986122886681098,0
2,2,1,43,42,0.7071067811865476,1.0,1.0,17,0,2,1,1.0,1.0,1.0986122886681098,0
2,2,1,55,30,17.67766952966369,1.0,0.0,5,0,2,1,1.0,1.0,1.0986122886681098,0
8,1,1,49,3,17.884051154989624,8.0,0.0,11,1,8,1,4.0,0.125,2.1972245773362196,0
1,1,1,52,52,0.0,1.0,0.0,8,0,1,1,0.5,1.0,0.6931471805599453,0
5,1,1,53,3,20.73644135332772,5.0,0.0,7,1,5,1,2.5,0.2,1.791759469228055,0
1,1,1,1,1,0.0,1.0,0.0,59,0,1,1,0.5,1.0,0.6931471805599453,0
4,3,1,55,15,18.409689477736084,2.0,1.0,5,1,4,1,2.0,0.75,1.6094379124341003,0
1,1,1,48,48,0.0,1.0,0.0,12,0,1,1,0.5,1.0,0.6931471805599453,0
1,1,1,56,56,0.0,0.0,0.0,4,1,1,1,0.5,1.0,0.6931471805599453,0
21,3,4,51,0,16.379574969774893,18.0,1.0,9,1,21,4,4.2,0.14285714285714285,3.091042453358316,0
1,1,1,2,2,0.0,0.0,0.0,58,0,1,1,0.5,1.0,0.6931471805599453,0
30,4,2,42,9,12.971941426317654,10.0,9.0,18,1,30,2,10.0,0.13333333333333333,3.4339872044851463,0
1,1,1,36,36,0.0,0.0,0.0,24,0,1,1,0.5,1.0,0.6931471805599453,0
1,1,1,58,58,0.0,0.0,0.0,2,0,1,1,0.5,1.0,0.6931471805599453,0
7,5,2,55,3,19.440997426890963,3.0,1.0,5,1,7,2,2.3333333333333335,0.7142857142857143,2.0794415416798357,0
6,5,3,59,52,2.943920288775948,1.0,1.0,1,0,6,3,1.5,0.8333333333333334,1.9459101490553132,0
3,1,1,55,17,21.1266025033211,3.0,0.0,5,1,3,1,1.5,0.3333333333333333,1.3862943611198906,0
6,2,1,38,24,4.750438576243952,5.0,1.0,22,1,6,1,3.0,0.3333333333333333,1.9459101490553132,0
1,1,1,59,59,0.0,1.0,0.0,1,1,1,1,0.5,1.0,0.6931471805599453,0
5,1,5,57,31,10.183319694480772,0.0,0.0,3,0,5,5,0.8333333333333334,0.2,1.791759469228055,0
3,2,1,51,7,22.368132093076824,0.0,0.0,9,0,3,1,1.5,0.6666666666666666,1.3862943611198906,0
31,4,1,56,2,18.624125872537725,12.0,0.0,4,1,31,1,15.5,0.12903225806451613,3.4657359027997265,0
1,1,1,19,19,0.0,0.0,0.0,41,0,1,1,0.5,1.0,0.6931471805599453,0
25,2,1,58,3,15.981760437031545,11.0,14.0,2,1,25,1,12.5,0.08,3.258096538021482,0
3,3,2,30,12,10.392304845413264,1.0,0.0,30,0,3,2,1.0,1.0,1.3862943611198906,0
7,4,1,20,19,0.5345224838248493,2.0,1.0,40,1,7,1,3.5,0.5714285714285714,2.0794415416798357,0
3,1,1,55,17,19.0,3.0,0.0,5,0,3,1,1.5,0.3333333333333333,1.3862943611198906,0
2,1,1,41,41,0.0,2.0,0.0,19,0,2,1,1.0,0.5,1.0986122886681098,0
7,1,1,58,7,20.763979800193823,7.0,0.0,2,1,7,1,3.5,0.14285714285714285,2.0794415416798357,0
1,1,1,2,2,0.0,1.0,0.0,58,0,1,1,0.5,1.0,0.6931471805599453,0
4,2,1,41,41,0.0,2.0,2.0,19,1,4,1,2.0,0.5,1.6094379124341003,0
8,4,2,40,0,15.638779638176011,2.0,1.0,20,1,8,2,2.6666666666666665,0.5,2.1972245773362196,0
2,2,1,25,13,8.48528137423857,0.0,0.0,35,0,2,1,1.0,1.0,1.0986122886681098,0
12,5,3,56,2,20.804100703000984,4.0,2.0,4,1,12,3,3.0,0.4166666666666667,2.5649493574615367,0
23,6,2,58,5,20.783753916881096,5.0,1.0,2,1,23,2,7.666666666666667,0.2608695652173913,3.1780538303479458,0
17,2,8,58,10,17.46509123264765,11.0,0.0,2,1,17,6,2.4285714285714284,0.11764705882352941,2.8903717578961645,0
1,1,1,57,57,0.0,0.0,0.0,3,1,1,1,0.5,1.0,0.6931471805599453,0
5,3,2,54,50,1.7888543819998322,3.0,1.0,6,1,5,2,1.6666666666666667,0.6,1.791759469228055,0
3,1,2,31,28,1.5275252316519472,3.0,0.0,29,1,3,2,1.0,0.3333333333333333,1.3862943611198906,0
10,2,3,54,3,18.804254837669053,9.0,0.0,6,1,10,3,2.5,0.2,2.3978952727983707,0
1,1,1,21,21,0.0,0.0,0.0,39,0,1,1,0.5,1.0,0.6931471805599453,0
3,2,1,56,15,21.221058723196006,2.0,0.0,4,0,3,1,1.5,0.6666666666666666,1.3862943611198906,0
14,4,4,32,11,8.894065190023941,5.0,5.0,28,0,14,4,2.8,0.2857142857142857,2.70805020110221,0
1,1,1,46,46,0.0,0.0,0.0,14,0,1,1,0.5,1.0,0.6931471805599453,0
1,1,1,19,19,0.0,0.0,0.0,41,0,1,1,0.5,1.0,0.6931471805599453,0
3,1,1,55,17,19.0,3.0,0.0,5,0,3,1,1.5,0.3333333333333333,1.3862943611198906,0
20,1,2,59,1,20.205457834847234,20.0,0.0,1,1,20,2,6.666666666666667,0.05,3.044522437723423,0
12,5,3,48,0,17.590458846324687,3.0,4.0,12,0,12,3,3.0,0.4166666666666667,2.5649493574615367,0
2,1,1,32,2,21.213203435596427,2.0,0.0,28,0,2,1,1.0,0.5,1.0986122886681098,0
16,1,1,44,0,14.983880227319847,16.0,0.0,16,1,16,1,8.0,0.0625,2.833213344056216,0
1,1,1,34,34,0.0,0.0,0.0,26,0,1,1,0.5,1.0,0.6931471805599453,0
4,1,1,56,1,23.89386253134195,4.0,0.0,4,0,4,1,2.0,0.25,1.6094379124341003,0
1,1,1,8,8,0.0,1.0,0.0,52,0,1,1,0.5,1.0,0.6931471805599453,0
3,2,2,54,36,10.392304845413264,2.0,0.0,6,0,3,2,1.0,0.6666666666666666,1.3862943611198906,0
1,1,1,30,30,0.0,1.0,0.0,30,0,1,1,0.5,1.0,0.6931471805599453,0
3,1,1,56,50,3.214550253664319,3.0,0.0,4,0,3,1,1.5,0.3333333333333333,1.3862943611198906,0
1,1,1,15,15,0.0,0.0,0.0,45,1,1,1,0.5,1.0,0.6931471805599453,0
3,2,1,30,28,1.154700538379251,1.0,0.0,30,1,3,1,1.5,0.6666666666666666,1.3862943611198906,0
2,2,1,48,48,0.0,0.0,0.0,12,0,2,1,1.0,1.0,1.0986122886681098,0
2,1,1,39,27,8.48528137423857,2.0,0.0,21,0,2,1,1.0,0.5,1.0986122886681098,0
1,1,1,7,7,0.0,1.0,0.0,53,0,1,1,0.5,1.0,0.6931471805599453,0
3,1,1,57,52,2.6457513110645907,3.0,0.0,3,0,3,1,1.5,0.3333333333333333,1.3862943611198906,0
3,2,2,48,4,25.11971337416094,1.0,2.0,12,0,3,2,1.0,0.6666666666666666,1.3862943611198906,0
1,1,1,9,9,0.0,1.0,0.0,51,0,1,1,0.5,1.0,0.6931471805599453,0
1,1,1,38,38,0.0,1.0,0.0,22,0,1,1,0.5,1.0,0.6931471805599453,0
3,2,1,45,44,0.5773502691896263,0.0,0.0,15,0,3,1,1.5,0.6666666666666666,1.3862943611198906,0
16,5,5,53,1,15.143205296986055,2.0,1.0,7,0,16,5,2.6666666666666665,0.3125,2.833213344056216,0
1,1,1,6,6,0.0,1.0,0.0,54,0,1,1,0.5,1.0,0.6931471805599453,0
8,3,4,46,3,17.121415161804155,4.0,0.0,14,0,8,4,1.6,0.375,2.1972245773362196,0
4,2,2,48,3,24.595053703268604,3.0,0.0,12,0,4,2,1.3333333333333333,0.5,1.6094379124341003,0
7,1,1,29,10,7.637626158259734,0.0,0.0,31,0,7,1,3.5,0.14285714285714285,2.0794415416798357,0
4,1,1,55,0,23.89386253134195,4.0,0.0,5,0,4,1,2.0,0.25,1.6094379124341003,0
2,1,2,50,3,33.23401871576773,0.0,0.0,10,1,2,2,0.6666666666666666,0.5,1.0986122886681098,0
4,1,1,53,8,19.364916731037084,4.0,0.0,7,0,4,1,2.0,0.25,1.6094379124341003,0
131,5,1,45,4,7.274421278182346,1.0,1.0,15,1,45,1,22.5,0.1111111111111111,3.828641396489095,0
2,1,1,20,0,14.142135623730951,2.0,0.0,40,1,2,1,1.0,0.5,1.0986122886681098,0
1,1,1,48,48,0.0,1.0,0.0,12,0,1,1,0.5,1.0,0.6931471805599453,0
1,1,1,48,48,0.0,1.0,0.0,12,1,1,1,0.5,1.0,0.6931471805599453,0
1,1,1,57,57,0.0,0.0,0.0,3,0,1,1,0.5,1.0,0.6931471805599453,0
1,1,1,33,33,0.0,0.0,0.0,27,0,1,1,0.5,1.0,0.6931471805599453,0
6,1,6,54,1,20.255040524932717,0.0,0.0,6,1,6,6,0.8571428571428571,0.16666666666666666,1.9459101490553132,0
1,1,1,12,12,0.0,1.0,0.0,48,0,1,1,0.5,1.0,0.6931471805599453,0
4,1,1,28,7,9.1104335791443,4.0,0.0,32,1,4,1,2.0,0.25,1.6094379124341003,0
2,1,1,53,50,2.1213203435596424,2.0,0.0,7,0,2,1,1.0,0.5,1.0986122886681098,0
7,1,1,29,0,11.10126547912873,7.0,0.0,31,1,7,1,3.5,0.14285714285714285,2.0794415416798357,0
2,1,1,25,23,1.4142135623730951,2.0,0.0,35,0,2,1,1.0,0.5,1.0986122886681098,0
2,1,2,8,1,4.949747468305833,0.0,0.0,52,1,2,2,0.6666666666666666,0.5,1.0986122886681098,0
3,1,1,48,12,20.231987873991358,3.0,0.0,12,0,3,1,1.5,0.3333333333333333,1.3862943611198906,0
3,3,1,4,2,1.1547005383792517,1.0,0.0,56,1,3,1,1.5,1.0,1.3862943611198906,0
4,3,2,47,7,19.05255888325765,2.0,0.0,13,0,4,2,1.3333333333333333,0.75,1.6094379124341003,0
1,1,1,24,24,0.0,0.0,0.0,36,0,1,1,0.5,1.0,0.6931471805599453,0
2,1,1,14,9,3.5355339059327378,2.0,0.0,46,0,2,1,1.0,0.5,1.0986122886681098,0
2,1,1,59,59,0.0,0.0,0.0,1,1,2,1,1.0,0.5,1.0986122886681098,0
1,1,1,32,32,0.0,1.0,0.0,28,1,1,1,0.5,1.0,0.6931471805599453,0
2,1,1,52,34,12.727922061357855,2.0,0.0,8,0,2,1,1.0,0.5,1.0986122886681098,0
1,1,1,40,40,0.0,1.0,0.0,20,0,1,1,0.5,1.0,0.6931471805599453,0
6,1,1,55,19,19.71801207018598,6.0,0.0,5,1,6,1,3.0,0.16666666666666666,1.9459101490553132,0
132,1,1,58,0,17.731377455583004,0.0,0.0,2,1,45,1,22.5,0.022222222222222223,3.828641396489095,0
6,4,2,28,5,8.495096624916439,3.0,1.0,32,0,6,2,2.0,0.6666666666666666,1.9459101490553132,0
1,1,1,14,14,0.0,1.0,0.0,46,0,1,1,0.5,1.0,0.6931471805599453,0
1,1,1,39,39,0.0,1.0,0.0,21,0,1,1,0.5,1.0,0.6931471805599453,0
7,2,1,41,4,13.163803184707461,6.0,1.0,19,0,7,1,3.5,0.2857142857142857,2.0794415416798357,0
3,1,1,58,17,21.221058723196006,3.0,0.0,2,0,3,1,1.5,0.3333333333333333,1.3862943611198906,0
1,1,1,44,44,0.0,1.0,0.0,16,0,1,1,0.5,1.0,0.6931471805599453,0
1,1,1,30,30,0.0,1.0,0.0,30,0,1,1,0.5,1.0,0.6931471805599453,0
2,2,2,58,7,36.062445840513924,1.0,1.0,2,0,2,2,0.6666666666666666,1.0,1.0986122886681098,0
50,1,1,55,1,19.894630595480084,50.0,0.0,5,1,45,1,22.5,0.022222222222222223,3.828641396489095,0
5,2,1,35,18,7.224956747275377,0.0,0.0,25,0,5,1,2.5,0.4,1.791759469228055,0
1,1,1,53,53,0.0,1.0,0.0,7,0,1,1,0.5,1.0,0.6931471805599453,0
1,1,1,4,4,0.0,1.0,0.0,56,0,1,1,0.5,1.0,0.6931471805599453,0
1,1,1,7,7,0.0,0.0,0.0,53,0,1,1,0.5,1.0,0.6931471805599453,0
1,1,1,39,39,0.0,1.0,0.0,21,0,1,1,0.5,1.0,0.6931471805599453,0
5,1,1,25,23,0.8366600265340757,0.0,0.0,35,1,5,1,2.5,0.2,1.791759469228055,0
1,1,1,59,59,0.0,0.0,0.0,1,0,1,1,0.5,1.0,0.6931471805599453,0
3,1,1,57,46,5.859465277082316,3.0,0.0,3,0,3,1,1.5,0.3333333333333333,1.3862943611198906,0
5,2,1,59,35,12.441864811996632,0.0,0.0,1,1,5,1,2.5,0.4,1.791759469228055,0
3,2,1,43,39,2.0816659994661335,0.0,2.0,17,0,3,1,1.5,0.6666666666666666,1.3862943611198906,0
5,1,1,57,36,9.311283477587825,5.0,0.0,3,0,5,1,2.5,0.2,1.791759469228055,0
1,1,1,29,29,0.0,1.0,0.0,31,0,1,1,0.5,1.0,0.6931471805599453,0
1,1,1,6,6,0.0,1.0,0.0,54,0,1,1,0.5,1.0,0.6931471805599453,0
3,1,1,53,16,18.502252115170556,3.0,0.0,7,0,3,1,1.5,0.3333333333333333,1.3862943611198906,0
3,1,1,54,16,19.0,3.0,0.0,6,0,3,1,1.5,0.3333333333333333,1.3862943611198906,0
3,3,1,11,11,0.0,1.0,1.0,49,1,3,1,1.5,1.0,1.3862943611198906,0
2,1,1,59,57,1.4142135623730951,0.0,0.0,1,0,2,1,1.0,0.5,1.0986122886681098,0
1,1,1,54,54,0.0,0.0,0.0,6,0,1,1,0.5,1.0,0.6931471805599453,0
1,1,1,57,57,0.0,1.0,0.0,3,0,1,1,0.5,1.0,0.6931471805599453,0
2,1,1,34,25,6.363961030678928,2.0,0.0,26,1,2,1,1.0,0.5,1.0986122886681098,0
5,1,2,21,18,1.5165750888103107,0.0,0.0,39,1,5,2,1.6666666666666667,0.2,1.791759469228055,0
1,1,1,29,29,0.0,0.0,0.0,31,1,1,1,0.5,1.0,0.6931471805599453,0
2,1,1,43,29,9.899494936611665,2.0,0.0,17,1,2,1,1.0,0.5,1.0986122886681098,0
3,2,1,59,38,12.12435565298214,1.0,0.0,1,0,3,1,1.5,0.6666666666666666,1.3862943611198906,0
2,2,1,31,31,0.0,0.0,1.0,29,0,2,1,1.0,1.0,1.0986122886681098,0
2,1,1,40,18,15.556349186104045,2.0,0.0,20,0,2,1,1.0,0.5,1.0986122886681098,0
10,1,3,46,1,16.047152741564815,10.0,0.0,14,1,10,3,2.5,0.1,2.3978952727983707,0
2,1,1,27,14,9.192388155425117,2.0,0.0,33,0,2,1,1.0,0.5,1.0986122886681098,0
1,1,1,24,24,0.0,1.0,0.0,36,1,1,1,0.5,1.0,0.6931471805599453,0
5,4,2,49,7,18.13284313062902,0.0,1.0,11,1,5,2,1.6666666666666667,0.8,1.791759469228055,0
2,1,1,54,16,26.870057685088806,2.0,0.0,6,0,2,1,1.0,0.5,1.0986122886681098,0
1,1,1,33,33,0.0,1.0,0.0,27,0,1,1,0.5,1.0,0.6931471805599453,0
4,1,1,37,5,15.864005379054392,4.0,0.0,23,0,4,1,2.0,0.25,1.6094379124341003,0
1,1,1,3,3,0.0,1.0,0.0,57,0,1,1,0.5,1.0,0.6931471805599453,0
3,3,2,44,21,12.096831541082704,0.0,1.0,16,0,3,2,1.0,1.0,1.3862943611198906,0
1,1,1,53,53,0.0,1.0,0.0,7,0,1,1,0.5,1.0,0.6931471805599453,0
1,1,1,24,24,0.0,0.0,0.0,36,0,1,1,0.5,1.0,0.6931471805599453,0
5,3,1,59,49,5.47722557505166,2.0,2.0,1,1,5,1,2.5,0.6,1.791759469228055,0
7,4,1,50,49,0.48795003647426743,2.0,2.0,10,1,7,1,3.5,0.5714285714285714,2.0794415416798357,0
4,1,1,59,7,26.05123157677323,4.0,0.0,1,1,4,1,2.0,0.25,1.6094379124341003,0
5,1,2,44,34,4.335896677735761,0.0,0.0,16,0,5,2,1.6666666666666667,0.2,1.791759469228055,0
2,1,2,49,1,33.94112549695428,0.0,0.0,11,0,2,2,0.6666666666666666,0.5,1.0986122886681098,0
